,Sanger&CMRI,Broad
GO_REGULATION_OF_DNA_REPLICATION,0.021648177126329292,0.020110074680241636
GO_PHAGOCYTOSIS,0.02169626022551808,-0.01629729209425738
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,0.021715105492388004,-0.03464132185344208
RB_P130_DN.V1_UP,0.02176275955584825,0.05470541968078493
LIAO_METASTASIS,0.021799213705055543,0.05660840311611928
LEE_LIVER_CANCER_DENA_UP,0.021957153660157862,0.16658898491461485
LE_EGR2_TARGETS_UP,0.022041382065892186,-0.015657998728607386
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.022056571735721953,-0.023412369314450142
LENAOUR_DENDRITIC_CELL_MATURATION_DN,0.022115698824230957,0.056719900577236936
GO_GLIOGENESIS,0.02216784732691195,0.07424859264341709
GO_NUCLEAR_HORMONE_RECEPTOR_BINDING,0.022248614464077887,0.025061281327865042
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP,0.02229888260306399,0.07562132787438966
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP,0.02233294008877461,0.10886251904237458
FOSTER_TOLERANT_MACROPHAGE_UP,0.022350318117678722,0.10208388227482777
IVANOVA_HEMATOPOIESIS_MATURE_CELL,0.022439545893386925,0.06982117578102286
GO_REGULATION_OF_PHOSPHORYLATION,0.022440443296796068,0.010987413566632619
UDAYAKUMAR_MED1_TARGETS_UP,0.022441866840851008,0.05358923725819822
JI_RESPONSE_TO_FSH_UP,0.022470953338876044,0.12769439796741833
ABRAMSON_INTERACT_WITH_AIRE,0.02249549182847591,0.08903543441001284
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN,0.02258364604887933,0.07737100670506582
GO_NEGATIVE_REGULATION_OF_GROWTH,0.022651724143731167,0.11286080953525425
BRUINS_UVC_RESPONSE_LATE,0.022689260985041256,0.045358980152862854
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP,0.022753464725645135,-0.03897278501283413
DELACROIX_RARG_BOUND_MEF,0.022882508507518478,0.10235997661033064
CHOI_ATL_STAGE_PREDICTOR,0.022911535159635472,0.07916300872611745
GO_DEVELOPMENTAL_MATURATION,0.02293088837066626,0.06361935499508406
PAL_PRMT5_TARGETS_UP,0.023165353500774376,0.05750362045113207
DARWICHE_SKIN_TUMOR_PROMOTER_UP,0.023357625414103987,0.029538304695616118
DOANE_RESPONSE_TO_ANDROGEN_UP,0.023429355058055507,0.11719768896572264
GO_REPRODUCTION,0.023434569925880496,0.06167379607769564
GO_AZUROPHIL_GRANULE,0.02346194080791114,0.20059963938087969
HORIUCHI_WTAP_TARGETS_DN,0.02346596782920093,0.008250247741420202
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,0.023466980438126242,0.12351780799459426
GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING,0.02352304527181919,0.04755847500616607
GO_RESPONSE_TO_PEPTIDE_HORMONE,0.02355113696130958,0.03321516631797947
GO_RIBONUCLEASE_ACTIVITY,0.023686654918614814,0.0007859990221075805
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,0.023725215860718348,0.08495946600051038
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP,0.023802520216540293,0.10533289495264292
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN,0.02381286081532741,0.015986623571087575
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,0.02393051051916821,0.05165714556695247
REACTOME_SIGNALING_BY_FGFR2,0.02396811355677329,0.03188309689337408
REACTOME_SIGNALING_BY_FGFR,0.02396811355677329,0.070047840245712
DOANE_RESPONSE_TO_ANDROGEN_DN,0.023979376973765457,0.07253879516487315
LU_EZH2_TARGETS_UP,0.02412033774473152,0.04163557176914854
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN,0.024204883495300315,0.049843760231325626
SENESE_HDAC3_TARGETS_UP,0.024323954056030588,0.08607025752352543
GO_RENAL_SYSTEM_PROCESS,0.024353783011905064,0.10904882433012213
DARWICHE_PAPILLOMA_RISK_LOW_UP,0.024388055404944133,0.004322357874961526
DELPUECH_FOXO3_TARGETS_UP,0.024394070842006867,0.15921618645230484
JI_RESPONSE_TO_FSH_DN,0.024456779454495117,0.0836873523108077
GO_REGULATION_OF_ENDOCYTOSIS,0.02458720723553601,0.020592603894901286
GO_RESPONSE_TO_TOXIC_SUBSTANCE,0.024606453187781704,0.04929499455542122
SIMBULAN_UV_RESPONSE_NORMAL_DN,0.024607308176703813,0.12172795988410473
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7,0.0246120718155437,0.07755991039367763
GO_CYTOKINE_PRODUCTION,0.024652360027853266,0.027798759939304852
MULLIGHAN_NPM1_SIGNATURE_3_UP,0.024679062800532007,0.06128555944875581
HINATA_NFKB_TARGETS_KERATINOCYTE_UP,0.024773984006295387,0.09514780878883582
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.024774623917765613,0.040843639373009076
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.024873465372463658,0.06344241865847201
SUNG_METASTASIS_STROMA_DN,0.024904424093075483,-0.009314699060634729
GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS,0.024914207746788337,0.05941868581270393
GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.024914911617362957,0.0019333881552627671
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN,0.024925492574350307,0.09013846597057612
GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.02502545334045086,-0.04880689722939965
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.02512696715064468,0.10930474260850831
BIDUS_METASTASIS_UP,0.0251922026404331,-0.05579472821355392
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.025203752932326105,0.0732217599523015
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,0.025206146193826374,0.06259395737803822
LINDVALL_IMMORTALIZED_BY_TERT_DN,0.025211503905688343,0.09945765252992904
DE_YY1_TARGETS_DN,0.025220260058324923,0.038980614068531504
JISON_SICKLE_CELL_DISEASE_UP,0.02523165434599837,0.05229208819068686
GO_CYTOPLASMIC_MICROTUBULE,0.0252546701400782,-0.11927879281954624
GO_POSITIVE_REGULATION_OF_CELL_DEATH,0.025273487268468994,0.02994513584663364
GO_PROTEIN_HOMOOLIGOMERIZATION,0.02530471397457615,0.031352400480991985
GO_HISTONE_DEACETYLASE_BINDING,0.02541540304477361,0.01874669678318697
GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.02546606242035658,0.17381084937978644
ROSS_AML_WITH_CBFB_MYH11_FUSION,0.025468465201447594,0.05557410783030645
EPPERT_HSC_R,0.025552738300531442,0.0994758039838683
GO_EMBRYONIC_ORGAN_DEVELOPMENT,0.025583695233595483,0.10807627207383834
GO_SEXUAL_REPRODUCTION,0.025586681257587465,0.0334015575916763
GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.025601525901789712,0.06763673223713403
GO_RESPONSE_TO_HORMONE,0.025628737065900527,0.061185092339411516
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP,0.025629437952543424,0.06329365336050062
LE_EGR2_TARGETS_DN,0.02566859451015376,0.1304021590424617
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN,0.02582270739891731,0.1497318446298587
GRABARCZYK_BCL11B_TARGETS_UP,0.025829577891814753,0.07128933267779863
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.02596328427515651,0.04994965143430733
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,0.0259638090891649,0.06892995988508925
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.025977281804266325,0.03205686022726037
SWEET_KRAS_ONCOGENIC_SIGNATURE,0.025981373641643938,0.050658641712609254
KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3,0.025990029354637623,0.10827466642824782
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN,0.02602513069368654,0.07389266090164419
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP,0.02603223090857885,0.2039129214979297
HATADA_METHYLATED_IN_LUNG_CANCER_UP,0.026050437418929186,0.05612301547241705
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,0.026051041592685776,0.08108830344575339
GO_REGULATION_OF_SECRETION,0.026109938561714938,0.08212260107273185
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.026120851581449986,0.031026498686334492
CAIRO_HEPATOBLASTOMA_CLASSES_UP,0.026158239716749312,0.036439294338408014
DOANE_BREAST_CANCER_ESR1_UP,0.026251717824428783,0.1385340956078935
TOOKER_GEMCITABINE_RESISTANCE_DN,0.026413635768512113,0.15452827672390304
PID_A6B1_A6B4_INTEGRIN_PATHWAY,0.026422631072584024,0.20398676474346522
GO_RESPONSE_TO_VITAMIN,0.026637849274528946,0.10904384071956587
GO_MICROVILLUS,0.026667627974474577,0.0961166148056185
ONKEN_UVEAL_MELANOMA_UP,0.026687204608583655,0.08839315116347886
COLDREN_GEFITINIB_RESISTANCE_UP,0.02682463280343806,0.012010796388569854
GRADE_COLON_AND_RECTAL_CANCER_DN,0.02685557427623172,0.05647572211628047
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN,0.02688543647560907,0.06766825499858753
GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,0.026919225220107312,-0.03228554803630189
GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,0.026919225220107312,-0.03228554803630189
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP,0.02692263821420583,0.04985124132477691
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.02721138706492662,0.031237324469955596
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,0.027228658738680474,0.136641317309192
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,0.0272632801576487,0.13195602934565648
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN,0.027272734872319994,-0.008547188182283137
GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.02728000655476059,0.0881327386828964
GO_REGULATION_OF_TRANSPORT,0.027343327340633213,0.06582952768859417
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY,0.027364822483044636,0.025180020051760003
GO_MRNA_BINDING,0.02742180102642494,0.05190129896812011
CHESLER_BRAIN_QTL_CIS,0.027484610919412927,0.05085279356412085
GO_METHYLATION,0.027521929138530608,0.08601191338940338
KYNG_DNA_DAMAGE_BY_4NQO,0.02756798253704179,0.13536297716299608
GO_ZYMOGEN_ACTIVATION,0.027593033870770382,0.2839745216540231
GO_CHROMATIN_ORGANIZATION,0.027600939074233048,0.09699139915436714
SHEPARD_BMYB_MORPHOLINO_UP,0.02760489558755383,0.09600293686827183
GO_PROTEIN_FOLDING,0.027672970960918742,0.06748969547876515
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN,0.02769652284857002,0.040035235519938865
CHANG_IMMORTALIZED_BY_HPV31_DN,0.027699065367296234,0.09971015840322868
HOLLERN_EMT_BREAST_TUMOR_UP,0.027743697488267088,0.10427291299358307
GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY,0.02774446496484253,0.0864562013659882
GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.027783474939898082,0.14799927920691305
AMIT_EGF_RESPONSE_480_HELA,0.027804393650064516,0.13105913022326887
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.02789037276254845,0.09117068220119393
PUJANA_CHEK2_PCC_NETWORK,0.027914141597504424,0.008955475759967784
ELVIDGE_HYPOXIA_UP,0.028103173034058047,0.13314483703295457
GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,0.028110409263395194,0.10027813762902599
GO_SPINDLE_POLE,0.028133419874195716,-0.101187913932204
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.028134561298185225,0.059051130136589206
GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,0.028217405435146288,0.13768092589191183
GO_CHROMATIN_ASSEMBLY,0.02823834811479884,0.09005241728106396
SENESE_HDAC1_TARGETS_UP,0.028297389457472667,0.09888874572707426
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS,0.028303534305369443,0.038022224227010154
E2F1_UP.V1_UP,0.028359501833472068,-0.004277528734667541
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN,0.028582300495955032,0.02732652514367434
GO_CARBON_CARBON_LYASE_ACTIVITY,0.02862252711680972,0.11838810509949284
WANG_CISPLATIN_RESPONSE_AND_XPC_DN,0.028745576539297983,0.07189663827290675
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.028829169118750945,0.0357315269179769
THUM_SYSTOLIC_HEART_FAILURE_UP,0.02887997122200449,0.05766544423078099
GENTILE_UV_RESPONSE_CLUSTER_D4,0.028881229254472385,0.029525874190950534
PUJANA_BRCA1_PCC_NETWORK,0.029033652952035586,0.0036988259900802827
VARELA_ZMPSTE24_TARGETS_DN,0.029040530549851888,0.1450550583308754
GO_EPITHELIAL_CELL_DEVELOPMENT,0.02918421245448263,0.1367876693584515
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP,0.029219384578444446,0.08733033085626297
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN,0.029227004974974147,0.04881901896818882
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16,0.029239110984177193,0.14837376783384387
GO_MACROPHAGE_ACTIVATION,0.02930876450570512,0.014726564109037655
GO_TRANSCRIPTION_REGULATOR_ACTIVITY,0.029426167736791024,0.056111343111793735
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP,0.029433267778335468,0.10803626974866123
GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.029530861814325307,-0.014108299828466604
GABRIELY_MIR21_TARGETS,0.029552470790960513,0.06612031259447418
BROWNE_HCMV_INFECTION_48HR_UP,0.02961505042639727,0.07716254844538438
GO_REGULATION_OF_MRNA_3_END_PROCESSING,0.02977866673836929,0.15322970826364368
YOSHIMURA_MAPK8_TARGETS_UP,0.029784523895526528,0.05812126405933923
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.0297907895082867,0.08145821226939293
GO_ZINC_ION_BINDING,0.029845943449129442,0.04353924456270885
GO_RESPONSE_TO_STEROID_HORMONE,0.029904601278830035,0.08876916191693297
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN,0.029923026672753143,0.003791856593431246
GO_TISSUE_MIGRATION,0.029924415278811286,0.06203493820659333
GO_REGULATION_OF_SYMBIOSIS_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM,0.029994830912387766,0.08304499818797063
GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,0.03000027885717067,0.10870971336755098
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.03007794962037082,0.05319699738738858
GO_COVALENT_CHROMATIN_MODIFICATION,0.03022480044303689,0.10319725087609158
GO_RESPONSE_TO_FATTY_ACID,0.030293122914135787,0.11448357606851645
REACTOME_AMYLOID_FIBER_FORMATION,0.030594283869162322,0.19375716855243885
GO_METALLOEXOPEPTIDASE_ACTIVITY,0.030596639838017452,0.09098762349006467
GO_SYNAPTIC_VESICLE_MEMBRANE,0.030642203975011124,0.08056402269059491
SESTO_RESPONSE_TO_UV_C6,0.030752847811730634,0.09766317289409505
GILDEA_METASTASIS,0.030819405145309425,0.09528860480617309
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN,0.03083343103075756,0.12986711327601158
ROSS_AML_WITH_AML1_ETO_FUSION,0.030874681121844223,0.04877260199202039
GO_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.030889557543682524,0.05163407197907222
VERHAAK_GLIOBLASTOMA_NEURAL,0.030914445476074796,-0.027811871928641357
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.03102067926343856,0.06351250487329223
GO_SYNAPTIC_SIGNALING,0.03105280129742019,0.05500254208879825
GO_RIBONUCLEOTIDE_BINDING,0.031066556306144685,0.014967870883969187
MA_MYELOID_DIFFERENTIATION_UP,0.03112277240127194,-0.02017941593864117
GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.03112940324145836,0.01795930971535416
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.03117615264368656,0.09430099947598111
GO_PROTEIN_ACYLATION,0.031179788773503858,0.09309917382277913
BRUNO_HEMATOPOIESIS,0.03127503912012934,0.17500620792171598
MAYBURD_RESPONSE_TO_L663536_DN,0.03127941696076051,0.06604464793277273
KIM_WT1_TARGETS_8HR_DN,0.03136070008922807,0.05799138158103801
SESTO_RESPONSE_TO_UV_C7,0.031367457197720466,0.07396045472139925
GO_INFLAMMATORY_RESPONSE,0.03141674177690278,0.05650158456428502
GO_TRANSCRIPTION_FACTOR_COMPLEX,0.031434574230864785,0.054584791794513955
GO_DOUBLE_STRANDED_DNA_BINDING,0.03143990490541574,0.04715585228226125
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14,0.0314410957443748,0.04035555212148405
GO_RECYCLING_ENDOSOME,0.031446981365531916,0.11879007091353491
NUYTTEN_EZH2_TARGETS_DN,0.031465997164833205,0.032910724252880726
MULLIGHAN_MLL_SIGNATURE_2_UP,0.031526256015153895,0.07588062089443574
YAGI_AML_RELAPSE_PROGNOSIS,0.0315726010087841,0.021907586981555552
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,0.03161227885604781,0.04531062192565765
PEREZ_TP53_TARGETS,0.031630166408092866,0.07653403044952294
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.031710513277609785,0.03608893950456083
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.03172906601706218,0.12315605672466262
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,0.032027687608213784,0.16071831523110044
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN,0.03212160945394814,0.08983445386635078
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP,0.03212707956550093,0.0708146598711647
KEGG_RNA_DEGRADATION,0.03213299667573413,-0.030305241433653884
GO_INTERLEUKIN_1_BETA_PRODUCTION,0.032166507451305004,0.04084912143174113
GO_LOCOMOTION,0.032218731687312305,0.07032794025054827
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN,0.03225734326657738,0.10355490891483216
GO_NEGATIVE_REGULATION_OF_LOCOMOTION,0.03227536789910592,0.07606899440953124
ONKEN_UVEAL_MELANOMA_DN,0.03228164950578917,0.07062112155355384
GO_MULTICELLULAR_ORGANISM_REPRODUCTION,0.032344935514451535,0.04678322482005907
AZARE_STAT3_TARGETS,0.03238611428364487,0.17076454623570028
LTE2_UP.V1_UP,0.03238669198747397,0.21141968946565973
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.03238677293085826,0.0008857008474394654
GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE,0.03243887115898269,0.04645498869672545
HAMAI_APOPTOSIS_VIA_TRAIL_UP,0.03243903784812566,0.06473567536270966
DORSAM_HOXA9_TARGETS_DN,0.032452355244150556,0.06194223031409766
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF,0.032546036863891105,0.12025534261934312
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP,0.03265096067310242,0.1779306434558466
GO_AUTOPHAGOSOME,0.03265317765986679,-0.06593661719138198
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.03267829480099702,0.10964824895871893
ENK_UV_RESPONSE_EPIDERMIS_DN,0.0327010081673039,0.0875187941528927
BENPORATH_NANOG_TARGETS,0.03272691907431649,0.07663165502193363
GO_LOCOMOTORY_BEHAVIOR,0.03273648779979177,0.06568777032790804
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0.03285200895885794,-0.08276459405855106
HADDAD_B_LYMPHOCYTE_PROGENITOR,0.032914781395911405,0.023095757574779732
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN,0.03292722206043809,0.17689119137467071
RAO_BOUND_BY_SALL4,0.03304552162608856,0.13789635093359742
GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,0.033066270858509425,0.0946527696652403
GO_PEPTIDASE_REGULATOR_ACTIVITY,0.03307161143195165,0.10221698444997213
GO_COATED_VESICLE,0.03310664443898089,0.10965483056038941
KIM_WT1_TARGETS_12HR_UP,0.03326285253475571,0.12212196472359872
GO_MULTI_ORGANISM_REPRODUCTIVE_PROCESS,0.033263871493790564,0.05470035449046892
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN,0.03326521054974404,0.19494587459000096
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN,0.033281691445537394,0.20573789987448937
DORN_ADENOVIRUS_INFECTION_24HR_DN,0.03330091961736833,0.0714449928554637
CHANDRAN_METASTASIS_TOP50_DN,0.03332912167986924,0.052627538270879966
SERVITJA_LIVER_HNF1A_TARGETS_DN,0.03334052647531296,0.09639502204463267
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.03338379371323987,0.09425252966592544
GO_ALCOHOL_METABOLIC_PROCESS,0.03344200613027575,0.12953737351380543
GALLUZZI_PERMEABILIZE_MITOCHONDRIA,0.033446850041997774,0.025522435918716294
GO_P53_BINDING,0.03353117464484132,0.07011577360233742
GO_ADHERENS_JUNCTION,0.033537429333864124,0.1656594318304189
GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.033594144879314836,-0.00019920430229026224
ELVIDGE_HYPOXIA_BY_DMOG_UP,0.03362797491818525,0.13888737630876197
GO_LYMPHOCYTE_ACTIVATION,0.033647779855662516,-0.009104328706557432
GO_NEUROTRANSMITTER_METABOLIC_PROCESS,0.03367039868113058,0.10615014751577284
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.03367261504686155,0.06549173788423586
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.03367690345586947,-0.0025854364434266756
WANG_TUMOR_INVASIVENESS_DN,0.03368340341274764,0.1151546709776824
GO_MONOSACCHARIDE_METABOLIC_PROCESS,0.03373989644270622,0.030282840265134853
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP,0.03374641393476397,-0.004158104378313709
GO_EARLY_ENDOSOME,0.03398442976705329,0.07931787343761251
GO_REGULATION_OF_SYNAPTIC_PLASTICITY,0.03406664772421301,0.013917413823423323
KIM_MYCN_AMPLIFICATION_TARGETS_DN,0.03415253636660501,0.14423103216410024
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON,0.03425355624989844,0.10048316669101155
GO_RESPONSE_TO_AMINO_ACID,0.03430089529828609,0.06201599273848108
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.034333148842440174,0.09151556312244602
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,0.03441291291335652,0.08218058235648146
GO_CALCIUM_ION_BINDING,0.03442733875903442,0.121953682229477
GO_PROTEIN_CONTAINING_COMPLEX_BINDING,0.0344526630147241,0.06296881777728545
GO_NUCLEAR_CHROMOSOME,0.03453895914089638,0.03894591868037422
GO_ATPASE_COMPLEX,0.03457409816388484,0.1683922150630584
GO_ATPASE_ACTIVITY_COUPLED,0.034616497683099004,0.03445670776955635
GO_NEURON_DEATH,0.034618136360486385,0.033171399828761154
COATES_MACROPHAGE_M1_VS_M2_DN,0.03461872407022909,0.15871774438619848
COATES_MACROPHAGE_M1_VS_M2_UP,0.0346739835887528,0.10916549212458984
GO_INTRACELLULAR_TRANSPORT,0.03472595454911081,0.043429086040158514
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.034768227577381065,0.062467015051900485
KEGG_VIRAL_MYOCARDITIS,0.03484295370960318,-0.04413135930919705
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.03485428538299436,0.08096437302527011
GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,0.034887251467312114,-0.005123030448864009
GO_IMPORT_INTO_CELL,0.03489864100048329,0.07463547771730282
GO_VACUOLE,0.0349017172498,0.14199563283609146
GO_MONOCARBOXYLIC_ACID_BINDING,0.034907031063060645,0.17587354190089718
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.034919147089669866,0.030011308751376465
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.03495821311521794,0.07667259501652066
CHIBA_RESPONSE_TO_TSA,0.034962928104518017,0.08619691184261238
WILCOX_RESPONSE_TO_PROGESTERONE_DN,0.034964333795154144,0.10358301422777388
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.03498952338228032,0.04123489287115287
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN,0.03501647838169377,0.09292318118645973
PID_AJDISS_2PATHWAY,0.035021481406586015,0.17510432207602458
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP,0.035078965771178375,0.08941589558750143
BROWNE_HCMV_INFECTION_1HR_DN,0.035104422525348074,0.02064018808416969
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN,0.035367167906256616,0.05807440924625774
GO_GAMETE_GENERATION,0.03537733770968682,0.02516710177949754
GEORGES_CELL_CYCLE_MIR192_TARGETS,0.03553593327974732,0.04935760164653141
HALLMARK_P53_PATHWAY,0.03558090942851376,0.25231477883964737
KEGG_LONG_TERM_POTENTIATION,0.035608864863400286,-0.06212953292863788
GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT,0.0356920674382385,0.07262638046478034
STEIN_ESRRA_TARGETS_DN,0.035695078779267406,0.12872827104360413
GO_MEMBRANE_FUSION,0.035834295299760136,0.06674123704612868
GO_CELLULAR_MACROMOLECULE_LOCALIZATION,0.03590179103119873,0.062204764810429566
GO_LIPID_HOMEOSTASIS,0.03595843210135862,0.1702001573490455
SCHLOSSER_SERUM_RESPONSE_DN,0.0359633308514897,0.05198867150747453
GO_SPECIFIC_GRANULE_LUMEN,0.0359914954269766,0.16824052876264942
GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,0.03609120666971561,-0.047851753899064604
GO_ENDOSOME,0.036160126994073796,0.08288512047946554
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP,0.03618799331540307,0.058177855901518916
WIERENGA_STAT5A_TARGETS_DN,0.03622569144421054,-0.0002287461717085595
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP,0.03628681947778349,0.08556722012453306
